assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
6,17,Zaahen,6,2,False,False,14677,1,8,9772,1568,183,185898,30225,20901,589,0,100,JUNGLE,311928,34492,46,116257,2699,9,17,0,4,False,EUW1_7761518407,Challenger
7,18,Orianna,8,0,False,False,17064,1,12,199290,40010,8,16214,3069,22326,4534,0,100,MIDDLE,218714,43080,267,3209,0,9,30,9,3,False,EUW1_7761518407,Challenger
7,15,Zeri,8,0,False,False,15075,1,5,24525,7094,12,139789,15896,16920,7050,0,100,BOTTOM,186109,24332,240,21794,1341,9,18,6,8,False,EUW1_7761518407,Challenger
19,13,Alistar,11,5,False,False,9817,1,2,15074,10571,0,3128,1784,22597,29,0,100,UTILITY,20160,12355,20,1957,0,9,97,6,44,False,EUW1_7761518407,Challenger
11,17,Renekton,5,3,False,False,11826,0,1,13343,6997,0,149624,15609,29164,6557,0,200,TOP,168623,23100,245,5654,494,7,38,4,8,True,EUW1_7761518407,Challenger
10,16,Lillia,5,2,False,False,13220,0,5,125060,11138,188,21957,585,27685,907,0,200,JUNGLE,316669,17198,32,169649,5473,7,23,3,4,True,EUW1_7761518407,Challenger
12,17,Katarina,8,3,False,False,14148,0,6,100919,13705,4,91311,16002,18353,29,0,200,MIDDLE,208258,31817,225,16027,2109,7,22,3,9,True,EUW1_7761518407,Challenger
5,16,Samira,9,0,False,False,21044,0,20,14627,3785,10,185579,34745,15335,6850,0,200,BOTTOM,203512,39196,203,3304,665,7,14,0,11,True,EUW1_7761518407,Challenger
23,16,Bard,6,4,False,False,12671,0,5,26975,14723,0,11070,5635,15398,871,0,200,UTILITY,44074,22298,38,6028,1939,7,104,10,36,True,EUW1_7761518407,Challenger
3,15,Fiora,8,0,False,True,11766,0,4,12114,3814,0,131282,12036,21638,5489,0,100,TOP,157048,25741,217,13650,9889,6,25,4,10,False,EUW1_7760677905,Challenger
4,14,Kindred,10,2,False,True,11258,0,4,18771,2076,135,110083,10504,15333,6634,0,100,JUNGLE,200932,14301,16,72078,1719,6,19,1,5,False,EUW1_7760677905,Challenger
6,13,Zoe,7,4,False,True,10113,0,3,82034,11495,0,11381,1288,4995,6053,0,100,MIDDLE,103346,14803,157,9931,2019,6,23,2,12,False,EUW1_7760677905,Challenger
5,13,Lucian,7,0,False,True,11853,0,2,6202,1624,2,122771,11076,11478,3543,0,100,BOTTOM,135522,12822,223,6547,121,6,12,1,8,False,EUW1_7760677905,Challenger
5,11,Nami,5,5,False,True,7225,0,2,9369,6188,0,2384,1006,5763,4551,0,100,UTILITY,13951,7604,22,2198,409,6,81,9,41,False,EUW1_7760677905,Challenger
8,18,Malphite,3,0,False,True,10238,0,2,74357,16301,0,50804,7004,7626,897,0,200,TOP,135897,23306,184,10735,0,4,16,0,10,True,EUW1_7760677905,Challenger
12,16,Aatrox,3,1,False,True,12295,0,7,10015,1681,179,168209,14974,19720,589,0,200,JUNGLE,263337,17969,8,85113,1313,4,19,2,4,True,EUW1_7760677905,Challenger
7,16,Aurora,3,2,False,True,16004,0,20,134818,28153,2,14586,2686,11936,7015,0,200,MIDDLE,153517,32659,205,4113,1818,4,28,3,6,True,EUW1_7760677905,Challenger
9,14,Kaisa,3,4,False,True,12541,0,5,22056,5431,13,116141,11903,6605,2099,0,200,BOTTOM,142121,18086,196,3923,752,4,25,5,12,True,EUW1_7760677905,Challenger
13,10,Alistar,3,12,False,True,7382,0,2,4115,2657,0,1703,201,10725,6966,0,200,UTILITY,9237,3034,28,3418,175,4,103,12,44,True,EUW1_7760677905,Challenger
1,9,Fiora,6,0,False,True,4130,0,1,1441,671,0,25944,3925,10931,13,0,100,TOP,33128,6168,68,5742,1570,3,6,1,2,False,EUW1_7760636741,Challenger
1,8,JarvanIV,7,1,False,True,5331,0,3,4574,181,76,47741,4486,8291,3867,0,100,JUNGLE,87447,4784,0,35132,115,3,7,0,3,False,EUW1_7760636741,Challenger
3,11,Annie,2,2,False,True,5447,0,1,36095,6478,0,9171,1164,3637,3478,0,100,MIDDLE,48856,7643,119,3588,0,3,9,0,8,False,EUW1_7760636741,Challenger
2,9,Rammus,3,0,False,True,5211,0,1,17765,2513,0,15608,2396,5421,1425,0,100,BOTTOM,34164,4910,101,790,0,3,10,1,5,False,EUW1_7760636741,Challenger
0,8,Ezreal,6,2,False,True,4929,0,2,2394,1139,0,19807,6103,2812,1384,0,100,UTILITY,25804,7870,45,3602,627,3,33,4,13,False,EUW1_7760636741,Challenger
4,12,Quinn,2,0,False,True,6692,0,5,0,0,4,60418,9378,5499,23,0,200,TOP,63529,10136,111,3110,758,0,12,0,5,True,EUW1_7760636741,Challenger
5,12,Aatrox,0,2,False,True,7763,0,5,6636,381,142,103730,7297,11493,589,0,200,JUNGLE,167527,8005,2,57159,327,0,12,0,4,True,EUW1_7760636741,Challenger
2,10,Galio,3,0,False,True,7206,0,5,57114,6245,0,2168,287,7811,6025,0,200,MIDDLE,62097,6934,112,2814,402,0,3,2,0,True,EUW1_7760636741,Challenger
3,10,KogMaw,1,2,False,True,7458,0,6,60281,8670,0,10517,1191,5270,6416,0,200,BOTTOM,73368,10002,133,2570,141,0,11,1,6,True,EUW1_7760636741,Challenger
12,8,Bard,2,2,False,True,6286,0,3,7396,3964,0,4990,3598,6126,3463,0,200,UTILITY,13451,8123,17,1064,561,0,44,8,15,True,EUW1_7760636741,Challenger
5,16,Sion,8,0,False,True,9956,0,2,22782,6416,8,154582,12694,18659,3018,0,100,TOP,181481,20147,220,4116,1037,4,21,1,8,False,EUW1_7760534086,Challenger
5,15,Rengar,6,1,False,True,14676,0,14,14061,929,161,150960,23827,17451,1590,0,100,JUNGLE,236339,28941,22,71317,4184,4,32,13,2,False,EUW1_7760534086,Challenger
3,12,TwistedFate,8,0,False,True,9490,0,4,35604,4670,2,53854,6977,7273,1625,0,100,MIDDLE,93275,12088,137,3816,440,4,18,2,8,False,EUW1_7760534086,Challenger
6,12,MissFortune,8,0,False,True,10702,0,5,1672,970,7,102110,18227,8820,503,0,100,BOTTOM,112621,19701,183,8838,503,4,21,5,9,False,EUW1_7760534086,Challenger
16,11,Leona,8,8,False,True,7992,0,1,9769,5699,1,4974,2384,13400,4404,0,100,UTILITY,16814,8290,12,2070,205,4,83,3,38,False,EUW1_7760534086,Challenger
9,16,Olaf,6,0,False,True,12369,0,6,122,22,0,143978,20227,18787,6750,0,200,TOP,164164,28237,205,20063,7987,4,9,0,8,True,EUW1_7760534086,Challenger
14,15,Aatrox,7,0,False,True,10776,0,4,11001,1049,173,158270,11233,19820,589,0,200,JUNGLE,245954,13391,4,76683,1108,4,15,2,3,True,EUW1_7760534086,Challenger
18,16,Orianna,3,1,False,True,12471,0,5,135682,30380,3,13148,1882,10483,2075,0,200,MIDDLE,152204,32262,237,3373,0,4,25,4,11,True,EUW1_7760534086,Challenger
8,15,Vladimir,5,0,False,True,13680,0,13,141512,27908,4,10853,1331,19509,6228,0,200,BOTTOM,155017,29306,200,2651,66,4,22,2,9,True,EUW1_7760534086,Challenger
15,12,Pyke,5,8,False,True,10685,0,10,235,235,0,16669,12604,13479,6029,0,200,UTILITY,20711,15720,9,3805,2880,4,82,4,36,True,EUW1_7760534086,Challenger
8,15,Malphite,3,1,False,False,8396,1,1,63546,13877,0,27553,4324,8647,5988,0,100,TOP,94377,18244,155,3277,42,9,13,1,7,False,EUW1_7760487870,Challenger
1,13,Talon,7,0,False,False,13012,1,12,0,0,115,116762,24166,17319,1625,0,100,JUNGLE,175504,25477,32,58742,1311,9,20,6,1,False,EUW1_7760487870,Challenger
1,14,Yasuo,9,0,False,False,9073,1,2,21237,976,0,105653,12769,13066,22,0,100,MIDDLE,135196,14529,197,8305,782,9,14,0,8,False,EUW1_7760487870,Challenger
2,12,Ziggs,9,2,False,False,8308,1,0,74198,10147,0,8897,320,11635,665,0,100,BOTTOM,86978,10468,173,3881,0,9,16,3,7,False,EUW1_7760487870,Challenger
8,10,Karma,9,2,False,False,7261,1,2,11702,3967,0,2774,576,13416,1590,0,100,UTILITY,15782,4543,27,1306,0,9,60,5,27,False,EUW1_7760487870,Challenger
3,15,Sylas,7,2,False,False,9404,0,5,87721,20766,0,10750,1487,22790,589,0,200,TOP,102225,22371,166,3753,118,3,16,1,9,True,EUW1_7760487870,Challenger
5,17,Qiyana,3,2,False,False,17951,0,20,20942,2671,186,234798,28731,16453,641,0,200,JUNGLE,331037,33505,35,75295,2102,3,20,2,3,True,EUW1_7760487870,Challenger
6,15,Anivia,1,0,False,False,9851,0,5,93208,12450,16,8964,1156,14713,3826,0,200,MIDDLE,104770,14875,167,2597,1267,3,18,1,9,True,EUW1_7760487870,Challenger
9,15,Ashe,4,0,False,False,13726,0,5,1635,1288,0,142080,16789,5694,6715,0,200,BOTTOM,160937,18113,213,17221,35,3,17,1,6,True,EUW1_7760487870,Challenger
21,13,Janna,2,1,False,False,8274,0,2,14192,6161,0,5647,1301,8267,5486,0,200,UTILITY,22135,8946,16,2295,1482,3,70,8,26,True,EUW1_7760487870,Challenger
6,17,Gnar,6,0,False,False,14842,0,11,15939,6236,8,160840,31272,21497,5959,0,100,TOP,184113,39272,211,7333,1762,3,31,4,11,True,EUW1_7760395352,Challenger
12,17,Viego,5,4,False,False,13370,0,4,7150,1015,209,201093,19396,24455,6923,0,100,JUNGLE,332786,21873,30,124543,1461,3,41,5,10,True,EUW1_7760395352,Challenger
10,17,Ahri,4,0,False,False,16536,0,14,140334,33311,4,13673,2342,9082,5991,0,100,MIDDLE,212005,46782,239,57997,11128,3,26,4,7,True,EUW1_7760395352,Challenger
12,16,Brand,6,0,False,False,12740,0,3,134814,25372,4,14764,1170,11394,5636,0,100,BOTTOM,155629,28173,220,6049,1630,3,25,4,9,True,EUW1_7760395352,Challenger
21,13,Rakan,4,8,False,False,9453,0,1,6523,4277,0,3090,1623,11087,983,0,100,UTILITY,10571,6106,25,958,206,3,122,16,50,True,EUW1_7760395352,Challenger
6,17,Zaahen,7,0,False,False,14075,2,6,5266,1843,8,159498,20325,28478,3584,0,200,TOP,172094,22531,233,7329,362,8,33,4,11,False,EUW1_7760395352,Challenger
16,17,Aatrox,5,4,False,False,14795,2,4,13598,2043,214,213888,22988,18376,589,0,200,JUNGLE,324102,25697,29,96616,665,8,35,4,6,False,EUW1_7760395352,Challenger
8,15,Annie,11,5,False,False,11279,2,4,123896,26875,0,13213,936,9429,6850,0,200,MIDDLE,137209,27912,230,100,100,8,37,7,13,False,EUW1_7760395352,Challenger
6,16,AurelionSol,5,0,False,False,14972,2,11,121482,34236,0,5411,216,8823,4834,0,200,BOTTOM,138785,35081,234,11892,628,8,23,3,10,False,EUW1_7760395352,Challenger
9,12,Nautilus,5,9,False,False,8305,2,0,13019,4702,0,8441,3492,11874,2073,0,200,UTILITY,23767,8200,34,2306,5,8,143,13,58,False,EUW1_7760395352,Challenger
0,10,Urgot,3,0,False,True,4536,0,0,0,0,0,29824,1552,7579,512,0,100,TOP,33308,1802,106,3484,250,3,16,2,5,False,EUW1_7760078877,Challenger
2,10,Taliyah,5,0,False,True,6586,0,4,75367,7105,96,7373,325,7223,7050,0,100,JUNGLE,114689,7943,22,31947,513,3,14,0,6,False,EUW1_7760078877,Challenger
2,9,Naafiri,3,0,False,True,4078,0,0,0,0,0,24039,2454,4122,6796,0,100,MIDDLE,25217,3069,76,1177,614,3,7,1,4,False,EUW1_7760078877,Challenger
3,9,Ashe,5,0,False,True,6771,0,4,797,767,0,49587,10730,8127,7,0,100,BOTTOM,54135,11581,112,3750,83,3,14,1,6,False,EUW1_7760078877,Challenger
6,7,Seraphine,4,4,False,True,4138,0,0,10113,4601,0,3020,1619,6412,29,0,100,UTILITY,14006,6220,10,873,0,3,37,2,19,False,EUW1_7760078877,Challenger
1,13,Aatrox,0,2,False,True,7633,0,6,2284,322,6,82740,8486,4482,5992,0,200,TOP,91092,9718,138,6066,909,0,12,1,8,True,EUW1_7760078877,Challenger
8,10,Shen,1,1,False,True,6095,0,1,29857,1021,110,22863,1853,7368,589,0,200,JUNGLE,113800,3083,5,61078,208,0,14,2,4,True,EUW1_7760078877,Challenger
3,11,Zoe,0,0,False,True,8586,0,5,73207,7125,0,11737,1484,4048,7050,0,200,MIDDLE,88541,9808,156,3596,1198,0,6,1,2,True,EUW1_7760078877,Challenger
4,9,Zeri,6,0,False,True,8462,0,6,19683,4960,0,42786,10241,7337,23,0,200,BOTTOM,68583,15248,134,6113,46,0,14,3,6,True,EUW1_7760078877,Challenger
12,10,Lulu,1,3,False,True,6045,0,2,16688,4596,0,5772,1078,3823,5950,0,200,UTILITY,25064,5675,41,2603,0,0,35,5,14,True,EUW1_7760078877,Challenger
4,14,Malphite,2,0,False,True,8559,0,2,54601,8534,0,28608,2510,8334,3182,0,100,TOP,88754,11599,167,5545,555,0,10,0,7,True,EUW1_7757591110,Challenger
16,14,Diana,2,4,False,True,11692,0,7,138939,16994,157,29975,3014,15311,4885,0,100,JUNGLE,247685,21915,26,78771,1907,0,21,2,6,True,EUW1_7757591110,Challenger
13,13,Quinn,5,0,False,True,10658,0,10,468,468,0,91003,23840,11493,1630,0,100,MIDDLE,96475,25996,120,5003,1687,0,17,0,6,True,EUW1_7757591110,Challenger
5,13,Corki,3,0,False,True,13832,0,14,36361,4061,4,73875,16913,9943,6909,0,100,BOTTOM,124241,23822,176,14004,2847,0,14,4,6,True,EUW1_7757591110,Challenger
18,11,Leona,4,3,False,True,7441,0,2,12561,6301,0,7056,3203,12556,3367,0,100,UTILITY,24524,9577,34,4906,72,0,56,6,27,True,EUW1_7757591110,Challenger
5,13,Shen,6,0,False,True,6275,1,0,10623,4920,0,56376,7652,10968,4446,0,200,TOP,67904,12573,150,904,0,6,14,0,7,False,EUW1_7757591110,Challenger
5,12,Naafiri,8,1,False,True,9784,1,6,0,0,127,103644,13561,14804,589,0,200,JUNGLE,165330,14695,13,61686,1133,6,12,0,4,False,EUW1_7757591110,Challenger
2,12,Anivia,7,1,False,True,7044,1,2,61749,5918,0,8047,570,13310,5487,0,200,MIDDLE,71937,7143,148,2140,654,6,12,1,8,False,EUW1_7757591110,Challenger
3,11,Nilah,7,0,False,True,9793,1,6,0,0,0,63233,9817,10545,4202,0,200,BOTTOM,65700,9862,136,2466,45,6,11,1,6,False,EUW1_7757591110,Challenger
10,9,Nautilus,7,3,False,True,6426,1,2,10828,5893,0,6047,3111,11714,3152,0,200,UTILITY,18765,9865,32,1889,860,6,51,12,17,False,EUW1_7757591110,Challenger
16,19,DrMundo,8,1,False,False,15560,1,7,49863,16540,0,150408,19477,87593,7049,0,100,TOP,204632,37778,234,4360,1759,9,30,3,12,True,EUW1_7762039088,Challenger
21,18,JarvanIV,3,2,False,False,14907,1,3,18792,2055,210,159151,15512,20885,907,0,100,JUNGLE,316433,20489,36,138490,2920,9,48,13,5,True,EUW1_7762039088,Challenger
8,18,Vladimir,4,0,False,False,19938,1,12,293254,49007,0,10911,609,36262,6489,0,100,MIDDLE,308517,51545,328,4351,1927,9,18,1,14,True,EUW1_7762039088,Challenger
9,17,Lucian,11,5,False,False,18678,1,9,33694,6756,5,291734,38953,26600,29,0,100,BOTTOM,330371,48102,339,4942,2393,9,50,11,20,True,EUW1_7762039088,Challenger
24,17,Nami,6,11,False,False,9673,1,0,22402,11311,0,6170,1806,15617,588,0,100,UTILITY,31398,13996,20,2825,878,9,101,6,53,True,EUW1_7762039088,Challenger
4,20,Jayce,7,0,False,False,19712,1,14,41129,18060,12,302326,65398,22032,5528,0,200,TOP,352845,85990,294,9389,2531,9,42,1,15,False,EUW1_7762039088,Challenger
9,18,Hecarim,6,3,False,False,17429,1,9,38982,7926,277,303633,32879,37619,6202,0,200,JUNGLE,492837,41892,67,150218,1086,9,41,6,4,False,EUW1_7762039088,Challenger
13,18,Zilean,4,1,False,False,12259,1,3,134620,21477,2,15982,2497,7898,7,0,200,MIDDLE,151457,23975,215,855,0,9,39,13,15,False,EUW1_7762039088,Challenger
21,17,Senna,4,1,False,False,17210,1,3,43464,4019,25,220673,44754,16355,3838,0,200,BOTTOM,276648,49149,261,12511,375,9,30,8,12,False,EUW1_7762039088,Challenger
11,14,Nautilus,10,8,False,False,10107,1,2,14312,7868,0,7990,2660,23225,10,0,200,UTILITY,26002,10529,38,3698,0,9,134,13,53,False,EUW1_7762039088,Challenger
5,18,Vi,9,0,False,False,16163,2,13,0,0,0,174680,36223,11204,29,0,100,TOP,180727,39219,230,6047,2995,10,23,0,11,False,EUW1_7761946978,Challenger
5,16,Gwen,12,1,False,False,12731,2,6,100264,25379,140,38045,5156,20204,29,0,100,JUNGLE,262976,34568,47,124668,4032,10,31,4,6,False,EUW1_7761946978,Challenger
9,15,Malphite,6,0,False,False,9140,2,1,45355,15043,0,36262,3843,11572,907,0,100,MIDDLE,86507,18887,151,4889,0,10,24,1,12,False,EUW1_7761946978,Challenger
6,15,Caitlyn,11,0,False,False,16467,2,8,1491,744,8,214919,35484,12294,2076,0,100,BOTTOM,219619,36439,242,3208,210,10,20,5,7,False,EUW1_7761946978,Challenger
15,13,Nautilus,14,15,False,False,8675,2,1,12850,9660,0,8547,5401,17333,29,0,100,UTILITY,26613,16971,31,5215,1909,10,79,5,45,False,EUW1_7761946978,Challenger
7,18,Akali,9,3,False,False,13725,0,9,130926,24162,2,14081,1318,24568,6502,0,200,TOP,155222,27340,196,10213,1859,2,25,0,11,True,EUW1_7761946978,Challenger
27,18,DrMundo,1,3,False,False,14884,0,4,73589,16627,207,105163,17728,48474,4071,0,200,JUNGLE,316044,35433,23,137291,1077,2,46,10,7,True,EUW1_7761946978,Challenger
10,17,Sylas,5,0,False,False,17606,0,23,156437,39556,4,11663,1441,23025,26,0,200,MIDDLE,178317,41343,224,10216,346,2,14,2,3,True,EUW1_7761946978,Challenger
12,15,Ezreal,9,0,False,False,16416,0,16,42576,16125,32,181460,33798,23670,7050,0,200,BOTTOM,233047,50347,165,9010,423,2,14,2,8,True,EUW1_7761946978,Challenger
39,15,Nami,5,8,False,False,10744,0,0,19849,10463,0,7516,1477,9652,588,0,200,UTILITY,33842,12479,22,6476,538,2,79,3,39,True,EUW1_7761946978,Challenger
8,15,DrMundo,3,0,False,False,11812,0,5,31718,14773,0,103735,16201,29760,6795,0,100,TOP,140558,30974,174,5104,0,2,10,0,4,True,EUW1_7761629797,Challenger
15,14,RekSai,5,3,False,False,10958,0,7,10392,2523,122,96825,12926,16812,7059,0,100,JUNGLE,200771,21492,28,93553,6042,2,22,3,5,True,EUW1_7761629797,Challenger
7,14,FiddleSticks,5,0,False,False,9406,0,5,70183,13232,0,5564,770,7102,18,0,100,MIDDLE,87063,15786,116,11315,1783,2,25,3,0,True,EUW1_7761629797,Challenger
5,15,Jinx,5,0,False,False,16904,0,18,4226,1534,16,175805,31020,13376,29,0,100,BOTTOM,190446,32907,208,10414,352,2,13,2,8,True,EUW1_7761629797,Challenger
20,13,Lulu,4,3,False,False,7100,0,0,11834,6487,0,3541,1695,8563,588,0,100,UTILITY,17519,9051,19,2143,867,2,57,3,22,True,EUW1_7761629797,Challenger
0,14,Camille,7,0,False,False,9796,2,6,4386,1382,0,75852,19951,18072,23,0,200,TOP,108196,35684,170,27957,14350,10,14,1,8,False,EUW1_7761629797,Challenger
13,12,Ivern,8,1,False,False,9012,2,1,7945,5241,118,2688,2437,7878,6923,0,200,JUNGLE,140576,10976,4,129941,3297,10,24,0,8,False,EUW1_7761629797,Challenger
2,13,Galio,4,0,False,False,9889,2,7,118560,23068,1,4255,326,15838,6715,0,200,MIDDLE,133010,23433,189,10195,38,10,15,1,7,False,EUW1_7761629797,Challenger
4,12,Nilah,12,0,False,False,10918,2,5,494,494,0,130983,21539,18360,1425,0,200,BOTTOM,134801,22091,176,3323,57,10,12,1,8,False,EUW1_7761629797,Challenger
13,11,Nautilus,4,0,False,False,7535,2,3,13248,9405,2,8626,6131,14338,6872,0,200,UTILITY,24360,16660,21,2485,1124,10,51,4,22,False,EUW1_7761629797,Challenger
6,16,Zaahen,8,4,False,False,11746,2,4,5731,2730,0,112137,19078,20471,3592,0,100,TOP,122458,21850,192,4589,42,10,40,8,8,False,EUW1_7760638295,Challenger
9,16,Qiyana,12,0,False,False,17624,2,9,15581,1835,183,211065,22183,22220,7050,0,100,JUNGLE,300416,25797,31,73770,1778,10,24,6,2,False,EUW1_7760638295,Challenger
5,17,Sylas,5,0,False,False,13624,2,5,138914,17737,0,8771,228,10791,4403,0,100,MIDDLE,160912,20192,249,13225,2226,10,18,4,3,False,EUW1_7760638295,Challenger
10,16,Jhin,10,0,False,False,14483,2,8,8755,2186,4,165268,23192,14161,3838,0,100,BOTTOM,177079,25378,231,3055,0,10,22,5,10,False,EUW1_7760638295,Challenger
14,14,Pyke,14,2,False,False,10667,2,5,0,0,0,14827,11396,15520,5766,0,100,UTILITY,20801,14238,20,5974,2841,10,90,7,43,False,EUW1_7760638295,Challenger
4,19,Vex,5,3,False,False,16410,0,12,191187,40908,0,11811,3406,14756,6210,0,200,TOP,209197,46495,273,6198,2180,4,34,6,8,True,EUW1_7760638295,Challenger
7,18,Viego,3,5,False,False,18257,0,14,10900,1558,221,247670,20361,26180,938,0,200,JUNGLE,382632,23465,48,124059,1545,4,34,6,8,True,EUW1_7760638295,Challenger
12,18,Leblanc,4,5,False,False,13794,0,5,137738,33579,0,15358,1766,14976,7050,0,200,MIDDLE,159654,37123,245,6558,1777,4,52,8,11,True,EUW1_7760638295,Challenger
9,17,Draven,10,0,False,False,21063,0,15,0,0,32,320852,36505,23215,6850,0,200,BOTTOM,326852,37421,233,5999,916,4,13,1,11,True,EUW1_7760638295,Challenger
26,15,Thresh,9,9,False,False,11261,0,3,16326,9268,0,5030,1200,29023,588,0,200,UTILITY,26104,12408,23,4747,1939,4,78,2,38,True,EUW1_7760638295,Challenger
5,16,Pantheon,3,0,False,True,13273,0,11,3445,2733,0,146596,31843,15407,578,0,100,TOP,161234,34762,201,11193,185,0,14,0,9,True,EUW1_7760433840,Challenger
7,15,Evelynn,2,2,False,True,11062,0,7,107635,13818,147,12237,720,12064,1388,0,100,JUNGLE,206919,15451,14,87047,911,0,35,2,12,True,EUW1_7760433840,Challenger
5,16,Ahri,2,3,False,True,13958,0,13,107526,23873,2,16756,4093,11713,1625,0,100,MIDDLE,182197,36368,222,57914,8401,0,37,6,8,True,EUW1_7760433840,Challenger
10,14,Ashe,7,1,False,True,13509,0,6,1826,1707,8,140546,20610,13214,4025,0,100,BOTTOM,149968,22638,205,7595,319,0,29,4,11,True,EUW1_7760433840,Challenger
21,13,Lulu,6,4,False,True,8490,0,0,12844,4344,0,3234,820,10928,588,0,100,UTILITY,19804,6550,32,3725,1385,0,67,4,28,True,EUW1_7760433840,Challenger
5,15,Ornn,8,0,False,True,9513,1,3,47120,9508,0,43173,5801,25968,6081,0,200,TOP,94868,15309,154,4575,0,10,14,2,7,False,EUW1_7760433840,Challenger
4,14,Kayn,7,1,False,True,11549,1,6,2099,2099,130,144816,15131,17369,22,0,200,JUNGLE,198616,19043,38,51701,1812,10,23,6,3,False,EUW1_7760433840,Challenger
4,14,Fizz,11,3,False,True,9960,1,4,88868,14771,4,16503,1937,7879,663,0,200,MIDDLE,108679,18729,174,3307,2020,10,25,1,12,False,EUW1_7760433840,Challenger
4,13,MissFortune,6,1,False,True,11675,1,6,1796,593,4,99379,13929,10630,503,0,200,BOTTOM,103213,14670,194,2038,147,10,28,4,10,False,EUW1_7760433840,Challenger
9,11,Nautilus,5,9,False,True,7544,1,1,20016,7401,0,6101,2431,15051,4404,0,200,UTILITY,28620,9833,30,2501,0,10,82,5,41,False,EUW1_7760433840,Challenger
1,16,KSante,7,0,False,False,10204,1,4,6628,2641,0,119336,20771,22852,4312,0,100,TOP,136927,25363,209,10963,1950,7,23,1,10,False,EUW1_7758533929,Challenger
5,15,Sylas,5,2,False,False,11593,1,5,123316,23905,160,8957,409,21952,1151,0,100,JUNGLE,237187,26179,20,104912,1864,7,19,3,5,False,EUW1_7758533929,Challenger
5,15,Yone,4,0,False,False,12292,1,6,19183,4221,0,138602,18350,12562,6864,0,100,MIDDLE,166302,24485,219,8516,1913,7,14,1,7,False,EUW1_7758533929,Challenger
2,13,Aphelios,9,0,False,False,10726,1,4,3542,733,4,89740,13573,8737,29,0,100,BOTTOM,95247,14827,195,1964,520,7,4,0,5,False,EUW1_7758533929,Challenger
10,12,Braum,12,3,False,False,7010,1,0,7229,6325,0,5371,1452,12328,7049,0,100,UTILITY,17066,7818,29,4465,40,7,78,8,32,False,EUW1_7758533929,Challenger
15,17,Zaahen,4,0,False,False,11655,0,2,6452,3643,0,142336,23795,30894,5962,0,200,TOP,159317,27964,202,10527,525,4,19,1,8,True,EUW1_7758533929,Challenger
10,17,Viego,3,1,False,False,15086,0,13,9136,2315,197,204448,25674,16440,6923,0,200,JUNGLE,301189,31224,29,87603,3234,4,31,2,3,True,EUW1_7758533929,Challenger
14,15,Nunu,5,0,False,False,10519,0,8,70528,18387,0,8122,1169,15504,5010,0,200,MIDDLE,134544,22200,169,55893,2642,4,6,0,0,True,EUW1_7758533929,Challenger
16,15,AurelionSol,3,1,False,False,14280,0,13,88281,27276,4,4187,320,13335,4614,0,200,BOTTOM,100011,29430,184,7542,1834,4,19,4,10,True,EUW1_7758533929,Challenger
21,13,Nautilus,4,5,False,False,7593,0,1,12258,5728,0,7044,2237,11030,1670,0,200,UTILITY,23619,8415,35,4317,450,4,88,7,40,True,EUW1_7758533929,Challenger
9,15,Sylas,4,4,False,False,10345,1,2,99971,24058,5,19135,2389,32360,7050,0,100,TOP,123249,26448,211,4142,0,7,35,1,11,False,EUW1_7756783244,Challenger
7,15,LeeSin,5,2,False,False,12872,1,10,45232,4115,174,100832,15902,17191,6872,0,100,JUNGLE,250310,22123,22,104244,2105,7,27,2,11,False,EUW1_7756783244,Challenger
6,17,Udyr,5,0,False,False,11977,1,5,119473,19570,0,41575,7299,27728,933,0,100,MIDDLE,167270,27673,224,6221,803,7,22,3,8,False,EUW1_7756783244,Challenger
6,12,Vayne,10,0,False,False,10523,1,3,3514,387,4,74003,12479,15358,26,0,100,BOTTOM,92100,17545,194,14581,4678,7,13,1,8,False,EUW1_7756783244,Challenger
10,12,Taric,8,11,False,False,8049,1,2,8211,2973,0,7493,1194,18743,7091,0,100,UTILITY,27739,4167,36,12034,0,7,85,6,42,False,EUW1_7756783244,Challenger
8,16,Gnar,5,1,False,False,9142,0,1,8032,3508,0,96270,18628,10597,657,0,200,TOP,112042,22217,152,7740,80,4,29,3,11,True,EUW1_7756783244,Challenger
10,16,Zaahen,5,2,False,False,11868,0,4,8326,300,191,148735,13945,21914,1151,0,200,JUNGLE,265011,16114,21,107949,1869,4,46,10,10,True,EUW1_7756783244,Challenger
